order_id,customer_id,order_date,order_status,shipping_cost
606,CUST487,2026-01-12,Cancelled,68.69
607,CUST430,2026-01-21,Returned,141.91
608,CUST37,2026-04-14,Returned,179.32
609,CUST473,2026-03-06,Returned,181.46
610,CUST727,2026-01-25,Cancelled,70.86
611,CUST676,2026-02-23,Delivered,140.35
612,CUST125,2026-01-13,Delivered,106.95
613,CUST730,2026-02-17,Returned,179.69
614,CUST669,2026-01-09,Returned,198.38
615,CUST338,2025-12-23,Returned,194.23
616,CUST448,2025-10-28,Delivered,55.89
617,CUST922,2026-02-18,Cancelled,99.98
618,CUST928,2026-05-14,Cancelled,68.1
619,CUST611,2025-07-05,Cancelled,45.74
620,CUST507,2025-11-16,Returned,191.71
621,CUST496,2025-08-19,Delivered,41.99
622,CUST107,2025-05-29,Returned,71.21
623,CUST720,2026-04-11,Cancelled,189.93
624,CUST836,2026-01-08,Returned,43.55
625,CUST562,2025-08-30,Delivered,82.85
626,CUST789,2025-10-21,Delivered,142.12
627,CUST505,2025-08-12,Returned,186.17
628,CUST987,2025-12-14,Cancelled,134.45
629,CUST803,2026-01-18,Delivered,177.11
630,CUST769,2026-01-09,Cancelled,71.44
631,CUST306,2026-01-07,Delivered,99.39
632,CUST99,2025-07-27,Returned,86.16
633,CUST462,2025-09-19,Cancelled,68.33
634,CUST835,2025-12-08,Returned,61.86
635,CUST239,2025-06-16,Delivered,182.17
636,CUST838,2026-02-13,Returned,177.07
637,CUST15,2025-10-08,Returned,67.32
638,CUST182,2025-10-10,Cancelled,46.78
639,CUST577,2025-12-07,Delivered,22.86
640,CUST881,2025-11-29,Returned,98.57
641,CUST593,2025-09-17,Cancelled,95.46
642,CUST976,2025-06-14,Cancelled,110.37
643,CUST894,2026-02-18,Returned,132.87
644,CUST81,2025-05-18,Delivered,82.44
645,CUST61,2025-10-21,Returned,143.63
646,CUST954,2026-01-21,Delivered,156.14
647,CUST116,2026-04-09,Cancelled,160.37
648,CUST872,2025-05-21,Returned,30.68
649,CUST539,2025-07-20,Returned,131.23
650,CUST162,2025-12-24,Returned,112.95
651,CUST525,2025-08-06,Delivered,86.69
652,CUST634,2026-02-09,Returned,36.0
653,CUST263,2025-07-08,Returned,141.68
654,CUST276,2025-11-30,Returned,122.82
655,CUST344,2025-09-19,Cancelled,116.13
656,CUST445,2025-12-12,Cancelled,95.08
657,CUST184,2026-04-21,Returned,87.86
658,CUST247,2025-06-21,Delivered,133.18
659,CUST942,2026-01-19,Returned,38.1
660,CUST276,2025-09-21,Delivered,103.45
661,CUST472,2026-01-24,Returned,171.11
662,CUST827,2025-11-27,Delivered,25.28
663,CUST190,2026-04-22,Delivered,95.13
664,CUST291,2026-03-20,Delivered,102.1
665,CUST117,2025-09-26,Cancelled,186.28
666,CUST597,2026-01-28,Cancelled,71.97
667,CUST632,2026-02-05,Cancelled,76.75
668,CUST476,2025-06-26,Returned,41.01
669,CUST930,2026-02-08,Returned,133.82
670,CUST376,2025-10-26,Cancelled,81.49
671,CUST856,2026-05-04,Returned,154.61
672,CUST848,2025-11-28,Delivered,124.39
673,CUST23,2025-06-08,Delivered,66.06
674,CUST332,2025-08-13,Delivered,32.29
675,CUST717,2025-10-08,Returned,75.78
676,CUST725,2026-04-17,Delivered,106.83
677,CUST111,2026-02-24,Cancelled,97.19
678,CUST127,2026-02-22,Cancelled,124.17
679,CUST11,2026-03-24,Delivered,58.93
680,CUST639,2025-11-18,Delivered,150.84
681,CUST253,2026-04-21,Delivered,101.36
682,CUST271,2025-06-08,Returned,133.58
683,CUST222,2025-09-02,Cancelled,131.98
684,CUST822,2025-06-19,Delivered,30.75
685,CUST280,2025-10-04,Delivered,187.45
686,CUST442,2025-08-16,Cancelled,43.14
687,CUST460,2025-12-23,Cancelled,147.63
688,CUST348,2026-03-24,Cancelled,47.12
689,CUST514,2025-11-27,Returned,103.53
690,CUST637,2026-04-27,Cancelled,81.25
691,CUST780,2025-05-28,Delivered,199.3
692,CUST261,2026-02-03,Returned,100.93
693,CUST392,2025-10-23,Returned,138.86
694,CUST432,2025-08-23,Cancelled,122.7
695,CUST546,2025-12-10,Cancelled,138.28
696,CUST114,2026-02-11,Returned,83.73
697,CUST89,2025-07-10,Returned,182.46
698,CUST177,2026-05-13,Delivered,32.35
699,CUST17,2025-07-08,Delivered,29.41
700,CUST841,2025-07-11,Cancelled,144.49
701,CUST830,2025-12-29,Returned,86.16
702,CUST749,2026-04-21,Delivered,51.78
703,CUST105,2025-09-02,Returned,71.99
704,CUST5,2025-10-22,Cancelled,94.68
705,CUST876,2026-03-19,Delivered,176.13
706,CUST335,2026-02-10,Delivered,155.97
707,CUST674,2026-04-19,Cancelled,177.03
708,CUST11,2025-09-16,Cancelled,58.9
709,CUST102,2026-01-18,Returned,147.19
710,CUST319,2025-08-10,Cancelled,164.4
711,CUST250,2026-05-15,Cancelled,143.68
712,CUST3,2026-03-24,Delivered,134.06
713,CUST27,2025-07-31,Delivered,120.9
714,CUST451,2025-06-10,Cancelled,119.53
715,CUST617,2025-08-27,Delivered,133.95
716,CUST959,2025-11-30,Delivered,77.75
717,CUST527,2025-08-02,Delivered,72.9
718,CUST398,2025-12-04,Cancelled,133.91
719,CUST890,2026-01-13,Delivered,59.88
720,CUST919,2026-01-05,Delivered,180.67
721,CUST314,2025-09-17,Delivered,24.2
722,CUST399,2026-04-18,Cancelled,161.61
723,CUST790,2025-07-12,Returned,169.07
724,CUST596,2026-04-14,Delivered,73.45
725,CUST304,2026-02-23,Returned,103.7
726,CUST802,2025-11-10,Returned,134.55
727,CUST760,2025-09-15,Delivered,164.04
728,CUST112,2025-12-03,Cancelled,141.07
729,CUST166,2026-03-10,Delivered,108.17
730,CUST248,2025-09-09,Cancelled,81.76
731,CUST934,2026-01-14,Returned,180.97
732,CUST673,2026-03-07,Cancelled,113.32
733,CUST187,2025-10-10,Delivered,53.32
734,CUST119,2025-08-08,Delivered,27.61
735,CUST829,2025-06-11,Returned,46.34
736,CUST873,2025-06-20,Cancelled,82.83
737,CUST509,2025-10-11,Delivered,160.7
738,CUST908,2026-01-18,Delivered,55.96
739,CUST355,2026-01-14,Delivered,189.56
740,CUST464,2025-10-04,Cancelled,196.4
741,CUST448,2025-11-22,Cancelled,77.58
742,CUST820,2026-03-05,Cancelled,54.9
743,CUST434,2025-05-25,Returned,117.74
744,CUST151,2025-12-12,Delivered,25.24
745,CUST235,2025-09-23,Delivered,99.07
746,CUST838,2026-05-09,Delivered,191.37
747,CUST615,2025-11-01,Delivered,195.03
748,CUST631,2025-10-13,Cancelled,189.26
749,CUST562,2025-10-31,Delivered,136.98
750,CUST135,2025-10-15,Cancelled,194.37
751,CUST846,2025-06-23,Returned,44.69
752,CUST548,2025-10-26,Delivered,75.33
753,CUST504,2025-06-14,Delivered,160.14
754,CUST568,2025-06-29,Delivered,136.91
755,CUST798,2026-02-27,Cancelled,44.18
756,CUST661,2025-05-31,Returned,155.03
757,CUST432,2025-09-05,Cancelled,95.1
758,CUST835,2025-07-05,Returned,190.6
759,CUST267,2025-05-21,Returned,53.48
760,CUST390,2025-12-05,Delivered,83.69
761,CUST827,2025-06-27,Returned,95.78
762,CUST775,2026-01-16,Cancelled,113.87
763,CUST119,2025-08-12,Returned,189.62
764,CUST838,2026-01-02,Cancelled,179.06
765,CUST334,2025-05-18,Returned,149.65
766,CUST464,2026-03-07,Cancelled,40.28
767,CUST519,2025-12-28,Returned,198.16
768,CUST531,2025-06-03,Delivered,35.49
769,CUST941,2025-05-29,Delivered,113.09
770,CUST714,2025-09-28,Cancelled,136.02
771,CUST445,2025-06-13,Returned,128.48
772,CUST950,2025-07-12,Cancelled,30.28
773,CUST243,2025-06-10,Cancelled,145.63
774,CUST585,2026-05-09,Returned,161.95
775,CUST508,2026-01-10,Cancelled,132.74
776,CUST124,2025-10-02,Delivered,22.08
777,CUST715,2025-09-04,Cancelled,171.91
778,CUST422,2026-03-28,Delivered,22.69
779,CUST285,2026-02-01,Cancelled,98.21
780,CUST59,2025-09-24,Delivered,30.49
781,CUST248,2025-07-25,Returned,93.48
782,CUST29,2026-05-10,Delivered,160.99
783,CUST511,2025-11-25,Delivered,81.79
784,CUST259,2026-03-19,Delivered,183.15
785,CUST223,2025-12-27,Delivered,77.4
786,CUST690,2025-11-07,Returned,131.68
787,CUST440,2026-04-22,Returned,92.26
788,CUST725,2026-01-11,Delivered,96.69
789,CUST61,2026-02-23,Delivered,49.51
790,CUST192,2026-02-17,Returned,169.81
791,CUST842,2026-02-14,Returned,60.71
792,CUST109,2026-04-03,Delivered,143.82
793,CUST516,2025-10-20,Returned,34.25
794,CUST361,2025-06-07,Cancelled,39.42
795,CUST241,2025-12-24,Returned,63.37
796,CUST760,2025-09-14,Cancelled,72.95
797,CUST38,2025-05-24,Returned,84.29
798,CUST615,2026-03-07,Cancelled,155.62
799,CUST598,2026-02-07,Cancelled,112.37
800,CUST246,2025-08-26,Delivered,26.1
801,CUST135,2025-10-09,Delivered,118.11
802,CUST969,2025-06-08,Returned,99.75
803,CUST352,2025-07-17,Delivered,113.82
804,CUST983,2026-03-05,Delivered,42.19
805,CUST195,2025-12-23,Returned,101.52
806,CUST365,2026-01-21,Cancelled,173.14
807,CUST828,2025-12-06,Returned,31.77
808,CUST49,2025-11-12,Delivered,45.8
809,CUST76,2025-09-03,Returned,171.01
810,CUST274,2026-02-15,Returned,166.7
811,CUST312,2025-08-04,Returned,120.25
812,CUST115,2025-12-15,Returned,48.81
813,CUST581,2026-03-25,Delivered,163.68
814,CUST1,2026-03-30,Returned,161.94
815,CUST689,2025-10-02,Cancelled,185.26
816,CUST165,2025-05-18,Delivered,178.38
817,CUST252,2025-11-19,Returned,60.01
818,CUST944,2026-02-15,Returned,160.68
819,CUST174,2025-10-23,Returned,46.32
820,CUST671,2025-10-03,Delivered,167.67
821,CUST485,2025-09-30,Returned,172.04
822,CUST915,2025-12-07,Cancelled,27.09
823,CUST134,2025-12-10,Delivered,43.69
824,CUST346,2026-03-18,Returned,175.31
825,CUST109,2026-01-28,Returned,75.9
826,CUST970,2025-12-21,Returned,196.87
827,CUST776,2025-09-13,Delivered,70.67
828,CUST654,2025-06-11,Cancelled,117.98
829,CUST262,2025-06-22,Delivered,76.36
830,CUST930,2025-09-13,Cancelled,83.56
831,CUST458,2025-09-20,Delivered,110.96
832,CUST65,2026-03-12,Delivered,74.05
833,CUST602,2025-08-30,Cancelled,101.33
834,CUST75,2026-01-14,Delivered,80.39
835,CUST852,2025-10-12,Cancelled,63.76
836,CUST990,2025-12-02,Cancelled,186.19
837,CUST766,2025-05-31,Returned,158.86
838,CUST616,2025-08-12,Delivered,25.83
839,CUST285,2025-05-26,Cancelled,153.97
840,CUST60,2026-02-22,Cancelled,134.53
841,CUST482,2025-07-12,Cancelled,21.62
842,CUST797,2026-01-06,Delivered,80.44
843,CUST531,2026-03-12,Returned,194.77
844,CUST712,2026-01-28,Cancelled,24.06
845,CUST800,2025-08-19,Delivered,166.46
846,CUST863,2026-05-01,Cancelled,176.61
847,CUST684,2025-05-22,Delivered,87.6
848,CUST337,2026-03-19,Cancelled,135.37
849,CUST533,2025-05-22,Delivered,35.35
850,CUST530,2026-04-21,Returned,49.09
851,CUST608,2026-05-13,Delivered,45.0
852,CUST439,2026-01-10,Cancelled,104.87
853,CUST392,2025-08-13,Returned,41.83
854,CUST219,2026-01-27,Returned,21.83
855,CUST581,2026-05-06,Returned,84.23
856,CUST17,2026-01-23,Cancelled,37.74
857,CUST16,2025-08-05,Delivered,25.42
858,CUST156,2026-04-10,Cancelled,47.28
859,CUST73,2025-06-12,Returned,41.48
860,CUST37,2025-08-17,Returned,154.07
861,CUST219,2025-07-21,Returned,40.36
862,CUST654,2026-02-21,Returned,42.62
863,CUST49,2025-11-13,Cancelled,80.89
864,CUST900,2026-01-07,Delivered,120.52
865,CUST10,2026-03-11,Returned,129.5
866,CUST562,2026-02-15,Returned,162.71
867,CUST593,2025-12-25,Delivered,87.38
868,CUST847,2026-02-06,Cancelled,80.32
869,CUST467,2026-03-04,Delivered,193.7
870,CUST737,2026-03-06,Returned,24.16
871,CUST197,2026-03-24,Delivered,58.22
872,CUST404,2025-08-02,Returned,187.69
873,CUST994,2025-06-15,Cancelled,117.53
874,CUST430,2026-02-14,Returned,161.8
875,CUST1000,2025-08-08,Cancelled,77.06
876,CUST885,2025-06-12,Cancelled,88.95
877,CUST455,2025-10-23,Delivered,73.18
878,CUST252,2026-05-15,Cancelled,163.9
879,CUST774,2026-04-29,Returned,74.49
880,CUST622,2025-08-11,Delivered,148.11
881,CUST651,2025-11-13,Cancelled,41.02
882,CUST890,2026-02-24,Cancelled,88.67
883,CUST324,2026-04-14,Returned,83.4
884,CUST550,2026-04-25,Delivered,73.45
885,CUST734,2025-06-01,Cancelled,59.72
886,CUST807,2026-03-25,Cancelled,148.18
887,CUST63,2025-10-31,Returned,79.61
888,CUST107,2026-05-06,Cancelled,107.98
889,CUST182,2025-12-24,Delivered,23.71
890,CUST646,2025-09-27,Returned,108.99
891,CUST145,2025-07-26,Delivered,174.91
892,CUST879,2025-12-19,Delivered,66.34
893,CUST492,2026-01-06,Returned,128.08
894,CUST790,2025-08-30,Cancelled,119.67
895,CUST363,2025-07-28,Delivered,163.3
896,CUST134,2025-12-01,Delivered,71.32
897,CUST860,2026-04-25,Returned,131.27
898,CUST474,2025-09-21,Delivered,157.18
899,CUST550,2026-02-13,Returned,167.91
900,CUST13,2025-09-03,Delivered,83.91
901,CUST294,2026-03-26,Cancelled,159.08
902,CUST711,2025-12-18,Cancelled,22.49
903,CUST119,2026-03-22,Delivered,126.01
904,CUST416,2026-02-24,Delivered,64.35
905,CUST261,2025-10-09,Cancelled,194.65
906,CUST863,2026-03-31,Delivered,162.81
907,CUST410,2025-08-28,Delivered,63.28
908,CUST638,2025-07-20,Returned,126.79
909,CUST664,2026-01-29,Cancelled,44.86
910,CUST820,2026-01-27,Delivered,116.09
911,CUST50,2026-05-07,Cancelled,74.49
912,CUST561,2026-02-25,Delivered,171.6
913,CUST31,2026-04-29,Cancelled,116.96
914,CUST552,2025-07-01,Cancelled,91.81
915,CUST799,2026-01-23,Delivered,151.41
916,CUST473,2025-06-12,Returned,191.66
917,CUST387,2025-10-05,Cancelled,85.02
918,CUST226,2026-04-17,Returned,84.04
919,CUST564,2025-06-19,Returned,152.01
920,CUST903,2025-06-04,Returned,67.63
921,CUST936,2025-06-28,Returned,37.84
922,CUST71,2026-01-13,Returned,72.75
923,CUST266,2026-01-17,Returned,150.5
924,CUST279,2025-06-27,Returned,132.96
925,CUST645,2026-04-12,Cancelled,82.53
926,CUST184,2025-12-05,Cancelled,193.45
927,CUST371,2025-09-25,Cancelled,43.61
928,CUST926,2026-02-25,Cancelled,119.24
929,CUST591,2025-05-22,Cancelled,23.81
930,CUST128,2026-03-23,Returned,78.82
931,CUST201,2025-10-12,Returned,174.56
932,CUST813,2025-10-14,Cancelled,59.22
933,CUST500,2025-09-28,Delivered,163.05
934,CUST578,2025-08-23,Cancelled,182.04
935,CUST882,2026-04-11,Cancelled,188.04
936,CUST893,2026-03-04,Cancelled,64.12
937,CUST411,2025-06-21,Returned,161.17
938,CUST341,2025-10-18,Returned,174.9
939,CUST506,2025-06-02,Delivered,65.63
940,CUST881,2026-02-23,Cancelled,136.34
941,CUST751,2025-10-28,Returned,123.44
942,CUST734,2025-11-17,Cancelled,167.07
943,CUST258,2026-02-07,Returned,37.5
944,CUST811,2025-12-14,Delivered,128.15
945,CUST890,2026-03-30,Delivered,138.3
946,CUST432,2025-06-01,Returned,61.78
947,CUST947,2026-03-31,Cancelled,133.68
948,CUST995,2025-12-26,Returned,63.06
949,CUST675,2025-12-02,Delivered,198.39
950,CUST896,2026-03-14,Cancelled,84.26
951,CUST858,2025-06-17,Cancelled,63.22
952,CUST15,2026-02-18,Returned,71.88
953,CUST492,2025-06-11,Delivered,66.24
954,CUST911,2025-05-23,Delivered,59.77
955,CUST716,2026-05-05,Returned,173.73
956,CUST267,2025-06-29,Delivered,198.58
957,CUST619,2025-11-26,Returned,119.13
958,CUST924,2025-12-05,Returned,60.15
959,CUST53,2025-06-23,Cancelled,55.84
960,CUST243,2025-11-05,Cancelled,38.92
961,CUST432,2025-06-15,Cancelled,106.12
962,CUST848,2025-10-27,Cancelled,45.05
963,CUST177,2025-12-12,Cancelled,26.54
964,CUST151,2026-03-05,Delivered,33.82
965,CUST682,2026-01-07,Returned,44.78
966,CUST661,2025-10-03,Cancelled,145.79
967,CUST795,2025-07-27,Delivered,135.15
968,CUST820,2025-11-15,Cancelled,50.5
969,CUST592,2026-02-11,Returned,44.08
970,CUST328,2026-03-18,Cancelled,45.22
971,CUST816,2026-04-09,Delivered,25.52
972,CUST570,2026-04-28,Returned,79.51
973,CUST280,2025-12-03,Cancelled,25.03
974,CUST562,2025-09-02,Delivered,70.84
975,CUST702,2026-02-04,Returned,48.61
976,CUST355,2026-01-25,Returned,28.87
977,CUST314,2025-10-24,Delivered,88.9
978,CUST5,2025-08-25,Delivered,62.62
979,CUST601,2025-10-08,Returned,191.09
980,CUST814,2025-11-11,Delivered,61.19
981,CUST288,2026-05-14,Returned,30.64
982,CUST679,2026-04-24,Returned,172.49
983,CUST915,2026-02-11,Returned,83.34
984,CUST709,2026-01-23,Cancelled,115.31
985,CUST78,2025-12-25,Delivered,44.46
986,CUST161,2025-07-02,Returned,109.57
987,CUST183,2026-02-14,Delivered,78.29
988,CUST678,2025-09-18,Cancelled,23.16
989,CUST284,2025-11-04,Cancelled,196.82
990,CUST676,2025-08-05,Returned,29.29
991,CUST275,2025-06-02,Cancelled,169.69
992,CUST677,2025-05-22,Cancelled,41.99
993,CUST298,2025-05-15,Delivered,181.14
994,CUST646,2025-06-25,Delivered,174.57
995,CUST544,2025-07-25,Cancelled,190.34
996,CUST662,2026-02-26,Delivered,67.88
997,CUST829,2025-07-14,Delivered,196.19
998,CUST915,2025-10-05,Returned,29.64
999,CUST99,2026-02-04,Delivered,190.34
1000,CUST821,2025-10-22,Returned,142.96
1001,CUST141,2025-10-22,Returned,24.48
1002,CUST580,2025-11-13,Delivered,133.87
1003,CUST167,2025-07-16,Returned,128.45
1004,CUST698,2025-08-25,Returned,59.03
1005,CUST799,2026-01-26,Cancelled,129.5
1006,CUST677,2025-06-28,Returned,185.34
1007,CUST277,2026-02-24,Returned,190.2
1008,CUST349,2025-12-04,Cancelled,99.83
1009,CUST418,2025-07-12,Delivered,154.52
1010,CUST572,2026-04-20,Cancelled,120.91
1011,CUST41,2026-02-18,Returned,45.06
1012,CUST193,2025-09-23,Returned,135.13
1013,CUST882,2026-03-25,Delivered,68.61
1014,CUST813,2025-12-17,Returned,47.46
1015,CUST273,2025-10-05,Returned,107.68
1016,CUST483,2026-01-28,Cancelled,188.52
1017,CUST143,2025-05-15,Cancelled,20.7
1018,CUST661,2025-07-18,Delivered,22.56
1019,CUST127,2026-03-12,Delivered,198.15
1020,CUST696,2025-05-26,Returned,131.85
1021,CUST940,2026-01-24,Delivered,197.14
1022,CUST755,2026-02-07,Cancelled,126.11
1023,CUST736,2025-12-05,Delivered,33.48
1024,CUST513,2025-05-30,Returned,153.9
1025,CUST14,2025-09-08,Returned,161.97
1026,CUST1000,2026-03-05,Returned,151.32
1027,CUST611,2026-04-16,Delivered,174.97
1028,CUST239,2026-04-28,Delivered,40.78
1029,CUST892,2025-06-26,Cancelled,135.92
1030,CUST510,2025-11-09,Cancelled,185.03
1031,CUST841,2026-05-07,Returned,95.87
1032,CUST165,2025-10-11,Cancelled,116.95
1033,CUST740,2026-05-03,Returned,43.47
1034,CUST366,2025-12-26,Delivered,75.21
1035,CUST669,2026-01-10,Returned,29.61
1036,CUST975,2025-10-30,Returned,174.98
1037,CUST707,2025-11-06,Cancelled,84.23
1038,CUST3,2025-11-20,Returned,134.22
1039,CUST676,2026-03-07,Returned,163.92
1040,CUST525,2026-04-24,Cancelled,190.57
1041,CUST225,2026-05-04,Cancelled,136.98
1042,CUST492,2025-12-03,Delivered,31.67
1043,CUST448,2026-02-19,Returned,104.49
1044,CUST109,2026-02-05,Delivered,78.69
1045,CUST9,2026-01-11,Cancelled,61.13
1046,CUST506,2026-04-28,Delivered,93.44
1047,CUST79,2025-07-25,Returned,173.06
1048,CUST788,2025-07-05,Delivered,109.17
1049,CUST839,2025-06-25,Delivered,78.49
1050,CUST364,2026-05-07,Cancelled,77.61
1051,CUST66,2025-12-12,Delivered,35.83
1052,CUST649,2026-04-02,Cancelled,115.28
1053,CUST769,2026-02-18,Cancelled,67.39
1054,CUST768,2026-01-06,Returned,66.52
1055,CUST963,2026-02-23,Returned,187.07
1056,CUST888,2026-01-01,Delivered,64.13
1057,CUST230,2026-04-28,Delivered,45.05
1058,CUST829,2026-05-08,Delivered,65.25
1059,CUST479,2025-09-04,Cancelled,187.38
1060,CUST315,2025-09-23,Delivered,48.7
1061,CUST214,2025-12-02,Returned,93.37
1062,CUST286,2025-11-05,Delivered,103.68
1063,CUST487,2025-07-04,Cancelled,98.48
1064,CUST56,2026-05-10,Returned,33.11
1065,CUST659,2025-06-07,Delivered,105.7
1066,CUST690,2025-06-12,Delivered,65.57
1067,CUST515,2025-07-19,Returned,172.62
1068,CUST139,2025-11-30,Returned,27.68
1069,CUST608,2026-01-15,Cancelled,99.64
1070,CUST979,2025-06-24,Cancelled,52.22
1071,CUST666,2026-03-02,Returned,87.22
1072,CUST113,2026-04-21,Delivered,106.92
1073,CUST413,2025-06-16,Delivered,166.08
1074,CUST444,2026-03-04,Delivered,67.6
1075,CUST919,2025-09-19,Cancelled,67.74
1076,CUST444,2025-09-16,Returned,185.18
1077,CUST443,2026-01-27,Returned,160.36
1078,CUST606,2025-08-03,Delivered,26.23
1079,CUST857,2025-11-11,Cancelled,135.87
1080,CUST945,2025-06-21,Returned,85.02
1081,CUST733,2025-11-07,Returned,90.64
1082,CUST839,2025-11-24,Returned,142.6
1083,CUST650,2026-02-06,Returned,91.91
1084,CUST216,2025-06-28,Cancelled,191.91
1085,CUST85,2025-11-09,Delivered,21.2
1086,CUST850,2026-03-08,Delivered,152.75
1087,CUST606,2025-12-20,Delivered,125.94
1088,CUST196,2025-09-18,Cancelled,147.71
1089,CUST274,2025-09-03,Delivered,190.49
1090,CUST132,2025-11-28,Delivered,196.65
1091,CUST605,2026-01-28,Delivered,155.11
1092,CUST842,2026-02-15,Returned,85.44
1093,CUST816,2026-03-23,Returned,119.4
1094,CUST204,2026-02-07,Delivered,64.3
1095,CUST145,2026-04-15,Cancelled,156.74
1096,CUST183,2025-11-20,Cancelled,67.47
1097,CUST514,2025-07-14,Returned,122.35
1098,CUST238,2025-12-13,Cancelled,189.28
1099,CUST672,2026-01-16,Delivered,153.54
1100,CUST199,2025-10-06,Delivered,115.95
1101,CUST676,2026-03-26,Delivered,51.62
1102,CUST887,2025-07-25,Returned,79.71
1103,CUST598,2025-06-26,Cancelled,188.03
1104,CUST649,2025-12-25,Returned,156.02
1105,CUST607,2025-10-03,Returned,42.63
1106,CUST939,2026-05-10,Cancelled,196.29
1107,CUST238,2025-06-05,Returned,157.24
1108,CUST417,2026-05-07,Returned,152.19
1109,CUST602,2026-04-16,Returned,23.72
1110,CUST164,2026-03-23,Delivered,97.85
1111,CUST121,2025-06-24,Cancelled,36.14
1112,CUST50,2026-01-12,Returned,113.05
1113,CUST585,2025-06-24,Returned,23.5
1114,CUST488,2025-07-17,Returned,174.43
1115,CUST591,2026-01-23,Returned,167.78
1116,CUST919,2025-12-02,Cancelled,66.24
1117,CUST131,2025-07-31,Cancelled,107.38
1118,CUST97,2026-03-12,Cancelled,192.44
1119,CUST313,2025-11-01,Cancelled,168.66
1120,CUST732,2025-11-01,Returned,174.02
1121,CUST531,2025-10-24,Cancelled,88.86
1122,CUST408,2025-05-28,Delivered,33.28
1123,CUST995,2025-11-02,Delivered,62.19
1124,CUST505,2025-11-16,Cancelled,71.72
1125,CUST689,2025-05-15,Delivered,125.85
1126,CUST756,2025-09-12,Cancelled,144.58
1127,CUST782,2025-12-30,Returned,87.69
1128,CUST826,2025-07-03,Delivered,173.17
1129,CUST597,2025-09-06,Returned,194.2
1130,CUST988,2025-05-23,Cancelled,127.2
1131,CUST621,2026-04-30,Returned,119.11
1132,CUST931,2026-05-09,Cancelled,175.16
1133,CUST310,2026-03-01,Cancelled,156.07
1134,CUST123,2025-07-01,Returned,48.41
1135,CUST445,2026-01-14,Returned,90.74
1136,CUST505,2026-04-26,Delivered,114.65
1137,CUST925,2026-03-26,Returned,172.32
1138,CUST93,2026-03-05,Cancelled,189.62
1139,CUST897,2026-03-20,Returned,30.73
1140,CUST696,2025-09-24,Delivered,66.9
1141,CUST114,2026-04-27,Returned,35.57
1142,CUST544,2025-08-21,Returned,136.51
1143,CUST523,2025-08-03,Cancelled,78.13
1144,CUST701,2025-08-06,Cancelled,35.7
1145,CUST533,2026-05-03,Delivered,178.55
1146,CUST518,2025-11-06,Delivered,100.7
1147,CUST926,2025-10-27,Returned,173.53
1148,CUST132,2025-06-07,Cancelled,189.35
1149,CUST185,2026-01-05,Delivered,186.46
1150,CUST296,2025-06-09,Returned,56.93
1151,CUST626,2025-08-06,Cancelled,73.49
