order_id,payment_method,payment_amount
4750,Card,0.0
4751,UPI,10068.21
4752,COD,2462.635
4753,UPI,10882.970000000001
4754,Net Banking,0.0
4755,COD,5179.715
4756,UPI,5192.78
4757,COD,0.0
4758,Card,13113.029999999999
4759,COD,0.0
4760,Card,5492.705
4761,Card,6312.34
4762,UPI,0.0
4763,Card,3743.34
4764,Net Banking,0.0
4765,Card,0.0
4766,Card,5637.0650000000005
4767,UPI,2336.395
4768,Net Banking,0.0
4769,Card,9887.525
4770,UPI,13622.41
4771,Card,12868.240000000002
4772,Card,0.0
4773,Card,0.0
4774,Net Banking,0.0
4775,Card,12225.73
4776,COD,14610.24
4777,UPI,4698.72
4778,Net Banking,0.0
4779,Net Banking,0.0
4780,Net Banking,6341.8
4781,Net Banking,0.0
4782,Card,0.0
4783,UPI,12139.07
4784,UPI,12497.06
4785,UPI,0.0
4786,UPI,9681.28
4787,Card,0.0
4788,COD,25741.75
4789,UPI,15370.37
4790,COD,0.0
4791,Card,0.0
4792,UPI,0.0
4793,Net Banking,13069.390000000001
4794,Net Banking,3843.19
4795,COD,13632.099999999999
4796,COD,967.69
4797,COD,12896.62
4798,Net Banking,0.0
4799,UPI,7330.485
4800,Card,0.0
4801,Card,0.0
4802,Net Banking,0.0
4803,Card,4251.095
4804,COD,0.0
4805,UPI,12403.82
4806,COD,0.0
4807,Card,0.0
4808,UPI,0.0
4809,Card,17711.199999999997
4810,Net Banking,13981.029999999999
4811,COD,27847.13
4812,Net Banking,0.0
4813,Net Banking,10194.6
4814,UPI,6971.705
4815,Card,1168.49
4816,COD,1633.48
4817,UPI,12079.535
4818,UPI,0.0
4819,COD,5069.8099999999995
4820,COD,12961.23
4821,Net Banking,6787.41
4822,COD,5671.06
4823,UPI,12492.779999999999
4824,Card,20361.63
4825,COD,1454.62
4826,Net Banking,4229.9
4827,Net Banking,3214.2799999999997
4828,COD,12153.255000000001
4829,Net Banking,0.0
4830,UPI,22655.19
4831,COD,12080.21
4832,COD,6331.585
4833,Card,4603.05
4834,Card,16018.0
4835,Card,5044.59
4836,UPI,4421.5
4837,Net Banking,4820.805
4838,COD,7349.32
4839,Net Banking,9337.83
4840,Net Banking,0.0
4841,Card,0.0
4842,COD,10944.29
4843,Net Banking,0.0
4844,Net Banking,23637.38
4845,Card,1039.995
4846,Net Banking,18415.06
4847,Card,0.0
4848,Card,4053.91
4849,Card,9585.35
4850,Net Banking,0.0
4851,COD,0.0
4852,UPI,24497.43
4853,Card,9196.12
4854,Card,11172.48
4855,Card,5938.985
4856,UPI,13350.05
4857,Card,0.0
4858,COD,11620.47
4859,UPI,0.0
4860,UPI,0.0
4861,UPI,0.0
4862,Card,0.0
4863,COD,14421.92
4864,Net Banking,0.0
4865,UPI,20193.07
4866,Net Banking,850.355
4867,COD,0.0
4868,Net Banking,0.0
4869,Card,19014.190000000002
4870,Net Banking,14397.66
4871,Card,6616.625
4872,Card,0.0
4873,COD,5104.885
4874,Card,11092.44
4875,UPI,7664.92
4876,Net Banking,13135.725
4877,Card,11288.015
4878,Card,0.0
4879,COD,0.0
4880,Card,0.0
4881,UPI,4810.6900000000005
4882,UPI,30563.699999999997
4883,UPI,0.0
4884,COD,0.0
4885,Net Banking,17115.525
4886,COD,6570.2
4887,Card,5910.895
4888,UPI,0.0
4889,Net Banking,0.0
4890,Net Banking,6970.54
4891,COD,4433.52
4892,Card,0.0
4893,UPI,0.0
4894,UPI,14974.89
4895,COD,0.0
4896,Net Banking,178.32
4897,Card,11991.16
4898,Card,25762.43
4899,COD,12238.145
4900,COD,10738.220000000001
4901,Net Banking,0.0
4902,COD,27424.51
4903,COD,0.0
4904,Card,10227.22
4905,UPI,13619.57
4906,Net Banking,0.0
4907,UPI,0.0
4908,Net Banking,15773.0
4909,Net Banking,0.0
4910,Card,15515.310000000001
4911,Card,0.0
4912,UPI,21706.739999999998
4913,UPI,15690.310000000001
4914,Net Banking,6405.585
4915,COD,4298.94
4916,COD,0.0
4917,COD,5229.475
4918,UPI,16775.1
4919,UPI,13089.87
4920,UPI,11820.65
4921,Net Banking,14119.189999999999
4922,COD,0.0
4923,Card,15315.21
4924,Net Banking,7481.84
4925,Net Banking,710.495
4926,Card,9258.630000000001
4927,UPI,1915.05
4928,Card,0.0
4929,COD,0.0
4930,Net Banking,8753.14
4931,COD,0.0
4932,COD,4924.68
4933,Card,3581.35
4934,Card,23805.379999999997
4935,Net Banking,0.0
4936,COD,28741.52
4937,Card,5042.38
4938,UPI,0.0
4939,UPI,0.0
4940,COD,0.0
4941,Net Banking,20718.32
4942,Card,3114.225
4943,Net Banking,14371.279999999999
4944,Card,0.0
4945,Card,13066.68
4946,Card,6317.245
4947,UPI,27833.010000000002
4948,UPI,0.0
4949,COD,0.0
4950,Card,0.0
4951,COD,0.0
4952,Card,22214.27
4953,Net Banking,3223.88
4954,UPI,2815.27
4955,COD,0.0
4956,Card,0.0
4957,UPI,0.0
4958,COD,6836.84
4959,UPI,0.0
4960,UPI,4824.610000000001
4961,UPI,4342.22
4962,COD,11040.035
4963,COD,0.0
4964,Card,1052.58
4965,COD,0.0
4966,COD,0.0
4967,Net Banking,11199.720000000001
4968,Card,0.0
4969,Card,18387.32
4970,Net Banking,35023.83
4971,Net Banking,6622.93
4972,Card,0.0
4973,Card,20858.63
4974,Net Banking,0.0
4975,Net Banking,2606.015
4976,Card,7178.8150000000005
4977,Card,0.0
4978,UPI,6029.34
4979,UPI,0.0
4980,UPI,12680.720000000001
4981,Card,2376.64
4982,UPI,0.0
4983,COD,0.0
4984,UPI,0.0
4985,COD,0.0
4986,COD,19284.300000000003
4987,COD,0.0
4988,COD,11195.57
4989,COD,7291.035
4990,COD,11631.92
4991,Card,38787.0
4992,Net Banking,3748.16
4993,COD,8860.11
4994,COD,0.0
4995,UPI,30837.65
4996,UPI,0.0
4997,Card,369.995
4998,COD,492.785
4999,COD,16147.449999999999
5000,Card,10137.01
